game_pk,official_date,game_date_utc,season,game_type,double_header,game_number,series_game_number,day_night,scheduled_innings,status,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_win,total_runs,run_diff,home_sp_id,home_sp_name,away_sp_id,away_sp_name,venue_id,venue_name,reported_condition,reported_temp_f,reported_wind,innings_played,home_batted_ninth
778435,2025-04-06,2025-04-06T17:40:00Z,2025,R,N,1,3,day,9,Final,121,New York Mets,141,Toronto Blue Jays,2,1,1,3,1,656849,David Peterson,670102,Bowden Francis,3289,Citi Field,Cloudy,52,"9 mph, In From LF",9,0
778443,2025-04-06,2025-04-06T17:35:00Z,2025,R,S,1,2,day,9,Final,111,Boston Red Sox,138,St. Louis Cardinals,5,4,1,9,1,656794,Sean Newcomb,669467,Andre Pallante,3,Fenway Park,Overcast,47,"6 mph, L To R",10,1
778405,2025-04-07,2025-04-08T01:40:00Z,2025,R,N,1,1,night,9,Final,136,Seattle Mariners,117,Houston Astros,4,3,1,7,1,669302,Logan Gilbert,669713,Hayden Wesneski,680,T-Mobile Park,Roof Closed,52,"0 mph, None",9,0
778410,2025-04-07,2025-04-08T01:45:00Z,2025,R,N,1,1,night,9,Final,137,San Francisco Giants,113,Cincinnati Reds,0,2,0,2,-2,657277,Logan Webb,668881,Hunter Greene,2395,Oracle Park,Partly Cloudy,56,"9 mph, Out To CF",9,1
778411,2025-04-07,2025-04-07T23:40:00Z,2025,R,N,1,1,night,9,Final,112,Chicago Cubs,140,Texas Rangers,7,0,1,7,7,657006,Justin Steele,543135,Nathan Eovaldi,17,Wrigley Field,Cloudy,34,"17 mph, In From LF",9,0
778412,2025-04-07,2025-04-07T23:40:00Z,2025,R,N,1,1,night,9,Final,118,Kansas City Royals,142,Minnesota Twins,4,2,1,6,2,547179,Michael Lorenzen,680573,Simeon Woods Richardson,7,Kauffman Stadium,Clear,52,"14 mph, L To R",9,0
778413,2025-04-07,2025-04-08T01:40:00Z,2025,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,110,Baltimore Orioles,1,5,0,6,-4,668678,Zac Gallen,621107,Zach Eflin,15,Chase Field,Partly Cloudy,82,"2 mph, L To R",9,1
778414,2025-04-07,2025-04-08T02:05:00Z,2025,R,N,1,1,night,9,Final,133,Athletics,135,San Diego Padres,4,5,0,9,-1,622663,Luis Severino,650633,Michael King,2529,Sutter Health Park,Partly Cloudy,67,"7 mph, Out To LF",9,1
778415,2025-04-07,2025-04-07T22:40:00Z,2025,R,N,1,1,night,9,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,8,4,1,12,4,669387,Carmen Mlodzinski,669461,Matthew Liberatore,31,PNC Park,Partly Cloudy,55,"12 mph, Out To CF",9,0
778416,2025-04-07,2025-04-07T23:10:00Z,2025,R,N,1,1,night,9,Final,121,New York Mets,146,Miami Marlins,2,0,1,2,2,673540,Kodai Senga,678368,Valente Bellozo,3289,Citi Field,Cloudy,42,"5 mph, In From CF",9,0
778418,2025-04-07,2025-04-07T22:45:00Z,2025,R,N,1,1,night,9,Final,120,Washington Nationals,119,Los Angeles Dodgers,6,4,1,10,2,669022,MacKenzie Gore,669160,Dustin May,3309,Nationals Park,Cloudy,45,"8 mph, In From CF",9,0
778424,2025-04-07,2025-04-07T19:10:00Z,2025,R,N,1,1,day,9,Final,116,Detroit Tigers,147,New York Yankees,6,2,1,8,4,663554,Casey Mize,607074,Carlos Rodón,2394,Comerica Park,Cloudy,38,"16 mph, Out To LF",9,0
778426,2025-04-07,2025-04-07T22:45:00Z,2025,R,N,1,1,night,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,2,6,0,8,-4,690916,Richard Fitts,621244,José Berríos,3,Fenway Park,Overcast,38,"4 mph, In From RF",9,1
778394,2025-04-08,2025-04-09T00:40:00Z,2025,R,N,1,1,night,9,Final,115,Colorado Rockies,158,Milwaukee Brewers,1,7,0,8,-6,607536,Kyle Freeland,642547,Freddy Peralta,19,Coors Field,Cloudy,71,"4 mph, L To R",9,1
778395,2025-04-08,2025-04-09T02:05:00Z,2025,R,N,1,2,night,9,Final,133,Athletics,135,San Diego Padres,10,4,1,14,6,605488,Jeffrey Springs,656302,Dylan Cease,2529,Sutter Health Park,Clear,71,"7 mph, Out To RF",9,0
778396,2025-04-08,2025-04-09T01:40:00Z,2025,R,N,1,2,night,9,Final,109,Arizona Diamondbacks,110,Baltimore Orioles,4,3,1,7,1,518876,Merrill Kelly,450203,Charlie Morton,15,Chase Field,Clear,85,"6 mph, L To R",9,0
778397,2025-04-08,2025-04-09T01:45:00Z,2025,R,N,1,2,night,9,Final,137,San Francisco Giants,113,Cincinnati Reds,0,1,0,1,-1,694738,Landen Roupp,666157,Nick Lodolo,2395,Oracle Park,Clear,59,"14 mph, Out To CF",9,1
778398,2025-04-08,2025-04-09T01:40:00Z,2025,R,N,1,2,night,9,Final,136,Seattle Mariners,117,Houston Astros,1,2,0,3,-1,622491,Luis Castillo,664285,Framber Valdez,680,T-Mobile Park,Roof Closed,50,"12 mph, Out To CF",12,1
778400,2025-04-08,2025-04-08T23:40:00Z,2025,R,N,1,2,night,9,Final,118,Kansas City Royals,142,Minnesota Twins,2,1,1,3,1,666142,Cole Ragans,641154,Pablo López,7,Kauffman Stadium,Clear,58,"14 mph, Out To LF",9,0
778401,2025-04-08,2025-04-08T23:40:00Z,2025,R,N,1,2,night,9,Final,112,Chicago Cubs,140,Texas Rangers,10,6,1,16,4,592791,Jameson Taillon,571578,Patrick Corbin,17,Wrigley Field,Clear,35,"11 mph, In From RF",9,0
778402,2025-04-08,2025-04-08T20:10:00Z,2025,R,N,1,1,day,9,Final,114,Cleveland Guardians,145,Chicago White Sox,1,0,1,1,1,594902,Ben Lively,681343,Shane Smith,5,Progressive Field,Partly Cloudy,35,"14 mph, In From LF",9,1
778403,2025-04-08,2025-04-08T17:10:00Z,2025,R,N,1,2,day,9,Final,116,Detroit Tigers,147,New York Yankees,5,0,1,5,5,669373,Tarik Skubal,471911,Carlos Carrasco,2394,Comerica Park,Sunny,34,"10 mph, Out To LF",9,0
778404,2025-04-08,2025-04-08T22:45:00Z,2025,R,N,1,2,night,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,1,6,0,7,-5,676979,Garrett Crochet,687922,Easton Lucas,3,Fenway Park,Partly Cloudy,35,"5 mph, L To R",9,1
778406,2025-04-08,2025-04-08T23:15:00Z,2025,R,N,1,1,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,7,5,1,12,2,519242,Chris Sale,554430,Zack Wheeler,4705,Truist Park,Clear,60,"11 mph, R To L",9,0
778407,2025-04-08,2025-04-08T20:10:00Z,2025,R,N,1,2,day,9,Final,121,New York Mets,146,Miami Marlins,10,5,1,15,5,605280,Clay Holmes,687362,Connor Gillispie,3289,Citi Field,Partly Cloudy,43,"19 mph, L To R",9,0
778408,2025-04-08,2025-04-08T22:40:00Z,2025,R,N,1,2,night,9,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,3,5,0,8,-2,694973,Paul Skenes,543243,Sonny Gray,31,PNC Park,Partly Cloudy,38,"13 mph, Out To CF",9,1
778409,2025-04-08,2025-04-08T22:45:00Z,2025,R,N,1,2,night,9,Final,120,Washington Nationals,119,Los Angeles Dodgers,8,2,1,10,6,695418,Brad Lord,680736,Justin Wrobleski,3309,Nationals Park,Clear,46,"17 mph, L To R",9,0
778417,2025-04-08,2025-04-08T23:05:00Z,2025,R,N,1,1,night,9,Final,139,Tampa Bay Rays,108,Los Angeles Angels,3,4,0,7,-1,669358,Shane Baz,543294,Kyle Hendricks,2523,George M. Steinbrenner Field,Partly Cloudy,66,"10 mph, L To R",9,1
778376,2025-04-09,2025-04-09T19:45:00Z,2025,R,N,1,3,day,9,Final,137,San Francisco Giants,113,Cincinnati Reds,8,6,1,14,2,434378,Justin Verlander,607259,Nick Martinez,2395,Oracle Park,Sunny,65,"5 mph, Out To CF",10,1
778379,2025-04-09,2025-04-10T00:40:00Z,2025,R,N,1,2,night,9,Final,115,Colorado Rockies,158,Milwaukee Brewers,2,17,0,19,-15,622608,Antonio Senzatela,641302,Tyler Alexander,19,Coors Field,Clear,71,"9 mph, L To R",9,1
778380,2025-04-09,2025-04-09T19:40:00Z,2025,R,N,1,3,day,9,Final,109,Arizona Diamondbacks,110,Baltimore Orioles,9,0,1,9,9,694297,Brandon Pfaadt,665152,Dean Kremer,15,Chase Field,Roof Closed,78,"0 mph, None",9,0
778381,2025-04-09,2025-04-09T19:35:00Z,2025,R,N,1,3,day,9,Final,133,Athletics,135,San Diego Padres,1,2,0,3,-1,674370,Osvaldo Bido,681190,Randy Vásquez,2529,Sutter Health Park,Sunny,75,"5 mph, L To R",9,1
778383,2025-04-09,2025-04-09T20:10:00Z,2025,R,N,1,3,day,9,Final,136,Seattle Mariners,117,Houston Astros,7,6,1,13,1,622379,Luis F. Castillo,686613,Hunter Brown,680,T-Mobile Park,Partly Cloudy,52,"1 mph, Out To LF",9,1
778385,2025-04-09,2025-04-09T18:20:00Z,2025,R,N,1,3,day,9,Final,112,Chicago Cubs,140,Texas Rangers,2,6,0,8,-4,684007,Shota Imanaga,641816,Tyler Mahle,17,Wrigley Field,Overcast,40,"15 mph, Out To LF",9,1
778386,2025-04-09,2025-04-09T22:45:00Z,2025,R,N,1,3,night,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,1,2,0,3,-1,656557,Tanner Houck,592332,Kevin Gausman,3,Fenway Park,Clear,46,"3 mph, Out To RF",11,1
778387,2025-04-09,2025-04-09T17:10:00Z,2025,R,N,1,3,day,9,Final,116,Detroit Tigers,147,New York Yankees,3,4,0,7,-1,656427,Jack Flaherty,608331,Max Fried,2394,Comerica Park,Cloudy,42,"2 mph, In From RF",9,1
778388,2025-04-09,2025-04-09T23:40:00Z,2025,R,N,1,3,night,9,Final,118,Kansas City Royals,142,Minnesota Twins,0,4,0,4,-4,607625,Seth Lugo,657746,Joe Ryan,7,Kauffman Stadium,Partly Cloudy,74,"6 mph, L To R",9,1
778389,2025-04-09,2025-04-09T16:35:00Z,2025,R,N,1,3,day,9,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,2,1,1,3,1,656605,Mitch Keller,607200,Erick Fedde,31,PNC Park,Sunny,39,"7 mph, Out To LF",13,1
778390,2025-04-09,2025-04-09T17:10:00Z,2025,R,N,1,3,day,9,Final,121,New York Mets,146,Miami Marlins,0,5,0,5,-5,656731,Tylor Megill,676974,Max Meyer,3289,Citi Field,Sunny,44,"7 mph, L To R",9,1
778391,2025-04-09,2025-04-09T22:10:00Z,2025,R,N,1,2,night,9,Final,114,Cleveland Guardians,145,Chicago White Sox,3,2,1,5,1,671106,Logan Allen,680732,Sean Burke,5,Progressive Field,Cloudy,44,"5 mph, R To L",9,0
778392,2025-04-09,2025-04-09T20:05:00Z,2025,R,N,1,3,day,9,Final,120,Washington Nationals,119,Los Angeles Dodgers,5,6,0,11,-1,663623,Jake Irvin,689017,Landon Knack,3309,Nationals Park,Sunny,52,"6 mph, Out To RF",9,1
778393,2025-04-09,2025-04-09T23:15:00Z,2025,R,N,1,2,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,3,4,0,7,-1,656550,Grant Holmes,592836,Taijuan Walker,4705,Truist Park,Clear,67,"6 mph, In From LF",9,1
778399,2025-04-09,2025-04-09T23:05:00Z,2025,R,N,1,2,night,9,Final,139,Tampa Bay Rays,108,Los Angeles Angels,5,4,1,9,1,686752,Ryan Pepiot,579328,Yusei Kikuchi,2523,George M. Steinbrenner Field,Clear,73,"10 mph, L To R",9,0
778371,2025-04-10,2025-04-10T19:10:00Z,2025,R,N,1,3,day,9,Final,115,Colorado Rockies,158,Milwaukee Brewers,7,2,1,9,5,663372,Ryan Feltner,682990,Quinn Priester,19,Coors Field,Sunny,64,"5 mph, L To R",9,0
778373,2025-04-10,2025-04-10T18:10:00Z,2025,R,N,1,4,day,9,Final,118,Kansas City Royals,142,Minnesota Twins,3,2,1,5,1,608379,Michael Wacha,641927,Bailey Ober,7,Kauffman Stadium,Sunny,67,"23 mph, R To L",9,0
778377,2025-04-10,2025-04-10T20:10:00Z,2025,R,N,1,4,day,9,Final,111,Boston Red Sox,141,Toronto Blue Jays,4,3,1,7,1,621111,Walker Buehler,605135,Chris Bassitt,3,Fenway Park,Cloudy,49,"9 mph, Out To CF",10,1
778378,2025-04-10,2025-04-10T17:10:00Z,2025,R,N,1,3,day,9,Final,114,Cleveland Guardians,145,Chicago White Sox,6,1,1,7,5,668909,Gavin Williams,686563,Jonathan Cannon,5,Progressive Field,Cloudy,44,"5 mph, Calm",9,0
778382,2025-04-10,2025-04-10T17:10:00Z,2025,R,N,1,3,day,9,Final,139,Tampa Bay Rays,108,Los Angeles Angels,1,11,0,12,-10,641793,Zack Littell,667755,José Soriano,2523,George M. Steinbrenner Field,Partly Cloudy,75,"5 mph, L To R",9,1
778384,2025-04-10,2025-04-10T23:15:00Z,2025,R,N,1,3,night,9,Final,144,Atlanta Braves,143,Philadelphia Phillies,4,2,1,6,2,680885,Spencer Schwellenbach,666200,Jesús Luzardo,4705,Truist Park,Overcast,74,"12 mph, R To L",11,1
778356,2025-04-11,2025-04-12T02:10:00Z,2025,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,112,Chicago Cubs,3,0,1,3,3,808967,Yoshinobu Yamamoto,571510,Matthew Boyd,22,Dodger Stadium,Clear,73,"7 mph, Out To RF",9,0
778358,2025-04-11,2025-04-12T02:05:00Z,2025,R,N,1,1,night,9,Final,133,Athletics,121,New York Mets,6,7,0,13,-1,676664,JP Sears,656288,Griffin Canning,2529,Sutter Health Park,Partly Cloudy,73,"12 mph, Out To CF",9,1
778360,2025-04-11,2025-04-12T01:40:00Z,2025,R,N,1,1,night,9,Final,136,Seattle Mariners,140,Texas Rangers,5,3,1,8,2,682243,Bryce Miller,594798,Jacob deGrom,680,T-Mobile Park,Partly Cloudy,52,"8 mph, In From LF",9,0
778361,2025-04-11,2025-04-12T01:40:00Z,2025,R,N,1,1,night,9,Final,135,San Diego Padres,115,Colorado Rockies,8,0,1,8,8,601713,Nick Pivetta,608566,Germán Márquez,2680,Petco Park,Partly Cloudy,70,"5 mph, Out To RF",9,0
778363,2025-04-11,2025-04-12T00:10:00Z,2025,R,N,1,1,night,9,Final,142,Minnesota Twins,116,Detroit Tigers,6,7,0,13,-1,701581,David Festa,681857,Reese Olson,3312,Target Field,Partly Cloudy,54,"4 mph, Out To CF",9,1
778364,2025-04-11,2025-04-12T01:40:00Z,2025,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,158,Milwaukee Brewers,0,7,0,7,-7,593958,Eduardo Rodriguez,500779,Jose Quintana,15,Chase Field,Roof Closed,76,"0 mph, None",9,1
778365,2025-04-11,2025-04-12T00:15:00Z,2025,R,N,1,1,night,9,Final,138,St. Louis Cardinals,143,Philadelphia Phillies,2,0,1,2,2,669467,Andre Pallante,605400,Aaron Nola,2889,Busch Stadium,Partly Cloudy,54,"6 mph, In From LF",9,0
778366,2025-04-11,2025-04-11T23:40:00Z,2025,R,N,1,1,night,9,Final,145,Chicago White Sox,111,Boston Red Sox,11,1,1,12,10,663436,Davis Martin,656794,Sean Newcomb,4,Rate Field,Clear,48,"6 mph, L To R",9,0
778367,2025-04-11,2025-04-11T23:05:00Z,2025,R,N,1,1,night,9,Final,139,Tampa Bay Rays,144,Atlanta Braves,6,3,1,9,3,671737,Taj Bradley,693821,Bryce Elder,2523,George M. Steinbrenner Field,Clear,73,"12 mph, Out To CF",9,0
778368,2025-04-11,2025-04-12T00:10:00Z,2025,R,N,1,1,night,9,Final,117,Houston Astros,108,Los Angeles Angels,14,3,1,17,11,669854,Ronel Blanco,686799,Jack Kochanowicz,2392,Daikin Park,Roof Closed,73,"0 mph, None",9,0
778369,2025-04-11,2025-04-11T23:10:00Z,2025,R,N,1,1,night,9,Final,146,Miami Marlins,120,Washington Nationals,4,7,0,11,-3,665795,Edward Cabrera,680730,Mitchell Parker,4169,loanDepot park,Clear,79,"9 mph, In From RF",9,1
778370,2025-04-11,2025-04-11T23:05:00Z,2025,R,N,1,1,night,9,Final,147,New York Yankees,137,San Francisco Giants,1,9,0,10,-8,573186,Marcus Stroman,592662,Robbie Ray,3313,Yankee Stadium,Rain,44,"13 mph, In From LF",6,0
778374,2025-04-11,2025-04-11T22:40:00Z,2025,R,N,1,1,night,9,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,5,3,1,8,2,663903,Brady Singer,663559,Bailey Falter,2602,Great American Ball Park,Cloudy,48,"10 mph, Out To RF",9,0
778375,2025-04-11,2025-04-11T22:10:00Z,2025,R,N,1,1,night,9,Final,114,Cleveland Guardians,118,Kansas City Royals,7,0,1,7,7,676440,Tanner Bibee,663460,Kris Bubic,5,Progressive Field,Cloudy,42,"6 mph, In From CF",9,0
778341,2025-04-12,2025-04-13T01:40:00Z,2025,R,N,1,2,night,9,Final,136,Seattle Mariners,140,Texas Rangers,9,2,1,11,7,693433,Bryan Woo,677958,Kumar Rocker,680,T-Mobile Park,Partly Cloudy,55,"9 mph, In From CF",9,0
778345,2025-04-12,2025-04-13T01:10:00Z,2025,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,112,Chicago Cubs,0,16,0,16,-16,808963,Roki Sasaki,676962,Ben Brown,22,Dodger Stadium,Partly Cloudy,68,"4 mph, L To R",9,1
778346,2025-04-12,2025-04-12T20:05:00Z,2025,R,N,1,2,day,9,Final,133,Athletics,121,New York Mets,3,1,1,4,2,669372,J.T. Ginn,656849,David Peterson,2529,Sutter Health Park,Sunny,69,"5 mph, Out To RF",9,0
778347,2025-04-12,2025-04-12T18:15:00Z,2025,R,N,1,2,day,9,Final,138,St. Louis Cardinals,143,Philadelphia Phillies,1,4,0,5,-3,571945,Miles Mikolas,650911,Cristopher Sánchez,2889,Busch Stadium,Sunny,60,"4 mph, R To L",9,1
778348,2025-04-12,2025-04-12T18:10:00Z,2025,R,N,1,2,day,9,Final,142,Minnesota Twins,116,Detroit Tigers,0,4,0,4,-4,663978,Chris Paddack,695549,Jackson Jobe,3312,Target Field,Cloudy,60,"12 mph, R To L",9,1
778349,2025-04-12,2025-04-12T20:10:00Z,2025,R,N,1,2,day,9,Final,145,Chicago White Sox,111,Boston Red Sox,3,2,1,5,1,527048,Martín Pérez,690916,Richard Fitts,4,Rate Field,Sunny,57,"8 mph, In From LF",9,1
778350,2025-04-12,2025-04-13T00:10:00Z,2025,R,N,1,2,night,9,Final,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,4,1,9,1,669203,Corbin Burnes,694477,Chad Patrick,15,Chase Field,Roof Closed,76,"0 mph, None",9,1
778351,2025-04-12,2025-04-12T23:10:00Z,2025,R,N,1,2,night,9,Final,117,Houston Astros,108,Los Angeles Angels,1,4,0,5,-3,687473,Ryan Gusto,542881,Tyler Anderson,2392,Daikin Park,Roof Closed,73,"0 mph, None",9,1
778352,2025-04-12,2025-04-13T00:40:00Z,2025,R,N,1,2,night,9,Final,135,San Diego Padres,115,Colorado Rockies,2,0,1,2,2,606996,Kyle Hart,801403,Chase Dollander,2680,Petco Park,Cloudy,63,"7 mph, L To R",9,0
778353,2025-04-12,2025-04-12T20:10:00Z,2025,R,N,1,2,day,9,Final,139,Tampa Bay Rays,144,Atlanta Braves,4,5,0,9,-1,656876,Drew Rasmussen,700363,AJ Smith-Shawver,2523,George M. Steinbrenner Field,Sunny,73,"15 mph, L To R",9,1
778354,2025-04-12,2025-04-12T20:10:00Z,2025,R,N,1,2,day,9,Final,146,Miami Marlins,120,Washington Nationals,7,6,1,13,1,645261,Sandy Alcantara,592866,Trevor Williams,4169,loanDepot park,Sunny,82,"10 mph, Out To LF",9,0
778355,2025-04-12,2025-04-12T19:05:00Z,2025,R,N,1,2,day,9,Final,147,New York Yankees,137,San Francisco Giants,8,4,1,12,4,701542,Will Warren,663855,Jordan Hicks,3313,Yankee Stadium,Drizzle,41,"11 mph, L To R",9,0
778357,2025-04-12,2025-04-12T22:40:00Z,2025,R,N,1,2,night,9,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,5,2,1,7,3,671096,Andrew Abbott,571760,Andrew Heaney,2602,Great American Ball Park,Clear,58,"6 mph, Out To RF",9,0
778359,2025-04-12,2025-04-12T22:10:00Z,2025,R,N,1,2,night,9,Final,114,Cleveland Guardians,118,Kansas City Royals,6,3,1,9,3,682847,Luis Ortiz,547179,Michael Lorenzen,5,Progressive Field,Clear,46,"5 mph, In From LF",9,0
778362,2025-04-12,2025-04-12T20:05:00Z,2025,R,N,1,1,day,9,Final,110,Baltimore Orioles,141,Toronto Blue Jays,5,4,1,9,1,608372,Tomoyuki Sugano,670102,Bowden Francis,2,Oriole Park at Camden Yards,Cloudy,52,"10 mph, In From LF",9,0
778329,2025-04-13,2025-04-13T18:10:00Z,2025,R,N,1,3,day,9,Final,117,Houston Astros,108,Los Angeles Angels,7,3,1,10,4,669713,Hayden Wesneski,543294,Kyle Hendricks,2392,Daikin Park,Roof Closed,73,"0 mph, None",9,0
778330,2025-04-13,2025-04-13T20:10:00Z,2025,R,N,1,3,day,9,Final,135,San Diego Padres,115,Colorado Rockies,6,0,1,6,6,650633,Michael King,607536,Kyle Freeland,2680,Petco Park,Sunny,64,"7 mph, L To R",9,0
778331,2025-04-13,2025-04-13T23:10:00Z,2025,R,N,1,3,day,9,Final,119,Los Angeles Dodgers,112,Chicago Cubs,2,4,0,6,-2,607192,Tyler Glasnow,607067,Colin Rea,22,Dodger Stadium,Sunny,73,"8 mph, Out To RF",9,1
778332,2025-04-13,2025-04-13T20:10:00Z,2025,R,N,1,3,day,9,Final,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,2,1,7,3,668678,Zac Gallen,642547,Freddy Peralta,15,Chase Field,Roof Closed,76,"0 mph, None",9,0
778333,2025-04-13,2025-04-13T20:05:00Z,2025,R,N,1,3,day,9,Final,133,Athletics,121,New York Mets,0,8,0,8,-8,622663,Luis Severino,673540,Kodai Senga,2529,Sutter Health Park,Sunny,79,"14 mph, In From LF",9,1
778334,2025-04-13,2025-04-13T20:10:00Z,2025,R,N,1,3,day,9,Final,136,Seattle Mariners,140,Texas Rangers,3,1,1,4,2,669302,Logan Gilbert,543135,Nathan Eovaldi,680,T-Mobile Park,Sunny,54,"3 mph, L To R",9,0
778335,2025-04-13,2025-04-13T18:10:00Z,2025,R,N,1,3,day,9,Final,142,Minnesota Twins,116,Detroit Tigers,5,1,1,6,4,680573,Simeon Woods Richardson,663554,Casey Mize,3312,Target Field,Partly Cloudy,64,"10 mph, In From RF",9,0
778336,2025-04-13,2025-04-13T18:15:00Z,2025,R,N,1,3,day,9,Final,138,St. Louis Cardinals,143,Philadelphia Phillies,7,0,1,7,7,669461,Matthew Liberatore,554430,Zack Wheeler,2889,Busch Stadium,Sunny,73,"20 mph, R To L",9,0
778337,2025-04-13,2025-04-13T17:40:00Z,2025,R,N,1,3,day,9,Final,146,Miami Marlins,120,Washington Nationals,11,4,1,15,7,615698,Cal Quantrill,669022,MacKenzie Gore,4169,loanDepot park,Sunny,79,"7 mph, Out To RF",9,0
778338,2025-04-13,2025-04-13T18:10:00Z,2025,R,N,1,3,day,9,Final,145,Chicago White Sox,111,Boston Red Sox,1,3,0,4,-2,681343,Shane Smith,676979,Garrett Crochet,4,Rate Field,Cloudy,63,"7 mph, In From RF",9,1
778339,2025-04-13,2025-04-13T17:35:00Z,2025,R,N,1,3,day,9,Final,147,New York Yankees,137,San Francisco Giants,4,5,0,9,-1,607074,Carlos Rodón,657277,Logan Webb,3313,Yankee Stadium,Cloudy,54,"13 mph, Out To RF",9,1
778340,2025-04-13,2025-04-13T17:40:00Z,2025,R,N,1,3,day,9,Final,139,Tampa Bay Rays,144,Atlanta Braves,8,3,1,11,5,671212,Joe Boyle,519242,Chris Sale,2523,George M. Steinbrenner Field,Sunny,75,"0 mph, None",9,0
778342,2025-04-13,2025-04-13T17:40:00Z,2025,R,N,1,3,day,9,Final,114,Cleveland Guardians,118,Kansas City Royals,2,4,0,6,-2,594902,Ben Lively,666142,Cole Ragans,5,Progressive Field,Partly Cloudy,57,"7 mph, In From LF",9,1
778343,2025-04-13,2025-04-13T17:40:00Z,2025,R,N,1,3,day,9,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,4,0,1,4,4,668881,Hunter Greene,669387,Carmen Mlodzinski,2602,Great American Ball Park,Cloudy,60,"8 mph, In From RF",9,0
778344,2025-04-13,2025-04-13T17:35:00Z,2025,R,N,1,2,day,9,Final,110,Baltimore Orioles,141,Toronto Blue Jays,6,7,0,13,-1,700249,Cade Povich,621244,José Berríos,2,Oriole Park at Camden Yards,Partly Cloudy,61,"9 mph, L To R",10,1
778315,2025-04-14,2025-04-15T01:40:00Z,2025,R,N,1,1,night,9,Final,135,San Diego Padres,112,Chicago Cubs,10,4,1,14,6,656302,Dylan Cease,592791,Jameson Taillon,2680,Petco Park,Clear,63,"6 mph, L To R",9,0
778320,2025-04-14,2025-04-14T22:45:00Z,2025,R,N,1,1,night,9,Final,143,Philadelphia Phillies,137,San Francisco Giants,4,10,0,14,-6,592836,Taijuan Walker,694738,Landen Roupp,2681,Citizens Bank Park,Partly Cloudy,68,"5 mph, Out To CF",9,1
778321,2025-04-14,2025-04-14T22:40:00Z,2025,R,N,1,1,night,9,Final,134,Pittsburgh Pirates,120,Washington Nationals,10,3,1,13,7,694973,Paul Skenes,695418,Brad Lord,31,PNC Park,Cloudy,75,"13 mph, Out To LF",9,0
778322,2025-04-14,2025-04-14T23:07:00Z,2025,R,N,1,1,night,9,Final,141,Toronto Blue Jays,144,Atlanta Braves,4,8,0,12,-4,687922,Easton Lucas,656550,Grant Holmes,14,Rogers Centre,Roof Closed,68,"0 mph, None",9,1
778323,2025-04-14,2025-04-14T23:40:00Z,2025,R,N,1,1,night,9,Final,158,Milwaukee Brewers,116,Detroit Tigers,1,9,0,10,-8,641302,Tyler Alexander,669373,Tarik Skubal,32,American Family Field,Roof Closed,64,"0 mph, None",9,1
778324,2025-04-14,2025-04-14T23:40:00Z,2025,R,N,1,1,night,9,Final,142,Minnesota Twins,121,New York Mets,1,5,0,6,-4,657746,Joe Ryan,605280,Clay Holmes,3312,Target Field,Cloudy,48,"18 mph, Out To RF",9,1
778325,2025-04-14,2025-04-14T23:45:00Z,2025,R,N,1,1,night,9,Final,138,St. Louis Cardinals,117,Houston Astros,8,3,1,11,5,543243,Sonny Gray,664285,Framber Valdez,2889,Busch Stadium,Cloudy,63,"15 mph, Out To RF",9,0
778326,2025-04-14,2025-04-15T02:10:00Z,2025,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,115,Colorado Rockies,5,3,1,8,2,669160,Dustin May,622608,Antonio Senzatela,22,Dodger Stadium,Clear,59,"1 mph, L To R",9,0
778327,2025-04-14,2025-04-14T23:05:00Z,2025,R,N,1,1,night,9,Final,147,New York Yankees,118,Kansas City Royals,4,1,1,5,3,471911,Carlos Carrasco,607625,Seth Lugo,3313,Yankee Stadium,Cloudy,59,"7 mph, R To L",9,0
778328,2025-04-14,2025-04-14T23:05:00Z,2025,R,N,1,1,night,9,Final,139,Tampa Bay Rays,111,Boston Red Sox,16,1,1,17,15,669358,Shane Baz,656557,Tanner Houck,2523,George M. Steinbrenner Field,Clear,78,"9 mph, L To R",9,0
778302,2025-04-15,2025-04-16T02:10:00Z,2025,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,115,Colorado Rockies,6,2,1,8,4,689017,Landon Knack,663372,Ryan Feltner,22,Dodger Stadium,Partly Cloudy,60,"2 mph, Out To RF",9,0
